"U01-Q1026-QuangBT::","Bác nói, Tôi ủng hộ Cách mạng Tháng Mười là theo cảm tính tự nhiên… tôi kính yêu Lênin vì Lênin là một người thế nào?
Select one or more:
a. Lãnh tụ vĩ đại.
b. Đã giải phóng đồng bào mình.
c. Yêu nước vĩ đại.
d. Cộng sản chân chính.
"
"U01-Q1028-QuangBT::","Hồ Chí Minh khẳng định, bây giờ học thuyết nhiều, chủ nghĩa nhiều, nhưng chủ nghĩa chân chính nhất, chắc chắn nhất, cách mệnh nhất là:
Select one:
a. Chủ nghĩa Mác.
b. Chủ nghĩa Lênin.
c. Chủ nghĩa Tam dân.
d. Đệ tam quốc tế.
"
"U01-Q1029-QuangBT::","Nguyễn Ái Quốc từ chối không theo phong trào Đông Du vì sao?
Select one or more:
a. Phải làm cách mạng giải phóng dân tộc.
b. Cảm thấy không thể dựa vào nước ngoài để cứu nước.
c. Không phải vì đã hiểu bản chất của đế quốc Nhật.
d. Hiểu bản chất của đế quốc Nhật.
"
"U02-Q1001-QuangBT::","Trong tư tưởng Hồ Chí Minh, ở thuộc địa, vấn đề đấu tranh chống chủ nghĩa thực dân,… giành độc lập dân tộc,… , thành lập nhà nước dân tộc độc lập là:
Select one:
a. Một mục tiêu hàng đầu.
b. Thực chất của vấn đề dân tộc.
c. Một mục tiêu của dân tộc.
d. Mục tiêu đầu tiên của dân tộc.
"
"U02-Q1002-QuangBT::","Theo Hồ Chí Minh, sự đối kháng giữa các dân tộc bị áp bức với chủ nghĩa đế quốc thực dân ở thuộc địa là mâu thuẫn:
Select one:
a. Hàng đầu.
b. Gay gắt.
c. Chủ yếu.
d. Quyết liệt.
"
"U02-Q1003-QuangBT::","Mác bàn nhiều về cuộc đấu tranh chống chủ nghĩa tư bản, Hồ Chí Minh tập trung về cuộc đấu tranh chống chủ nghĩa:
Select one:
a. Thực dân.
b. Đế quốc.
c. Phát xít.
d. Thực dụng.
"
"U02-Q1004-QuangBT::","C.Mác là V.I.Lênin bàn nhiều về đấu tranh giai cấp ở các nước tư bản chủ nghĩa, Hồ Chí Minh bàn  về đấu tranh giải phóng:
Select one:
a. Dân tộc thuộc địa.
b. Con người.
c. Nông dân thuộc địa.
d. Người lao động.
"
"U02-Q1005-QuangBT::","Theo Hồ Chí Minh, để giải phóng dân tộc thì lựa chọn con đường phát triển với các dân tộc ở thuộc địa là:
Select one:
a. Cần thiết.
b. Quan trọng.
c. Việc trước tiên.
d. Việc phải làm.
"
"U02-Q1009-QuangBT::","Nội dung cốt lõi của vấn đề dân tộc thuộc địa theo Hồ Chí Minh là:
Select one:
a. Đánh đế quốc.
b. Dân được tự do.
c. Nhà nước.
d. Độc lập dân tộc.
"
"U02-Q1010-QuangBT::","Theo Hồ Chí Minh, vấn đề cốt lõi, là mục tiêu xuyên suốt chỉ đạo và hoạt động thực tiễn cách mạng Việt Nam là:
Select one:
a. Tự do cho nhân dân.
b. Dân tộc dân chủ.
c. Độc lập, tự do dân tộc.
d. Đời sống nhân dân.
"
"U02-Q1012-QuangBT::","Đảng nêu cao vấn đề giải phóng dân tộc và Hồ Chí Minh viết thư cho nhân dân khẳng định “Trong lúc này quyền lợi dân tộc giải phóng cao hơn hết thảy” là vào:
Select one:
a. Tháng 2-1930.
b. Tháng 8-1945.
c. Tháng 1-1940.
d. Tháng 5-1941.
"
"U02-Q1014-QuangBT::","“Không! chúng ta thà hy sinh tất cả, chứ nhất định không chịu mất nước, nhất đinh không chịu làm nô lệ” được Hồ Chí Minh khẳng định khi nào?
Select one:
a. Tháng 9-1945.
b. Tháng 2-1930.
c. Tháng 8-1968.
d. Tháng 12-1946.
"
"U02-Q1020-QuangBT::","Sự kết hợp nhuần nhuyễn vấn đề giai cấp và vấn đề dân tộc của Hồ Chí Minh thể hiện, người khẳng định vai trò lịch sử của giai cấp công nhân và quyền lãnh đạo:
Select one:
a. Duy nhất của Đảng Cộng sản.
b. Của Đảng Cộng sản.
c. Của nhà nước vô sản.
d. Của công nhân.
"
"U02-Q1022-QuangBT::","Tư tưởng Hồ Chí Minh về quan hệ vấn đề dân tộc và vấn đề giai cấp vừa phản ánh mối quan hệ giữa mục tiêu giải phóng dân tộc với giải phóng giai cấp và:
Select one:
a. Giải phóng tổ quốc.
b. Giải phóng con người.
c. Đồng bào lao động.
d. Nhân dân lao động.
"
"U02-Q1023-QuangBT::","Trong quan hệ vấn đề dân tộc và vấn đề giai cấp, Hồ Chí Minh cho rằng, phải giữ vững độc lập của dân tộc mình đồng thời tôn trọng:
Select one:
a. Tự do của dân tộc khác.
b. Các dân tộc khác.
c. Độc lập của dân tộc khác.
"
"U02-Q1024-QuangBT::","Theo Hồ Chí Minh, nếu như mâu thuẫn chủ yếu ở các nước tư bản chủ nghĩa phương Tây là giữa giai cấp vô sản và tư sản, thì trong xã hội thuộc địa phương Đông là mâu thuẫn giữa dân tộc bị áp bức với:
Select one:
a. Tư sản phản động.
b. Chủ nghĩa thực dân.
c. Tư sản mại bản.
d. Chủ nghĩa tư bản.
"
"U02-Q1025-QuangBT::","Theo Hồ Chí Minh, yêu cầu bức thiết của nhân dân các nước thuộc địa là:
Select one:
a. Vấn đề ruộng đất.
b. Dân tộc tự do.
c. Giải phóng nông dân.
d. Độc lập dân tộc.
"
"U02-Q1030-QuangBT::","Cương lĩnh chính trị đầu tiên của Đảng do Nguyễn Ái Quốc soạn thảo, xác định những nhiệm vụ về chính trị, kinh tế, văn hóa – xã hội, nhưng nổi lên hàng đầu là:
Select one:
a. Cải cách ruộng đất.
b. nhiệm vụ chống đế quốc.
c. Đánh đổ địa chủ.
d. Giành độc lập dân tộc.
"
"U02-Q1031-QuangBT::","Nguyễn Ái Quốc chủ trì Hội nghị Trương ương lần thứ tám (tháng 5-1941) đã chỉ ra, cuộc cách mạng Đông Dương hiện tại không phải là một cuộc cách mạng gì (?),
Select one:
a. Xã hội.
b. Tư sản dân quyền.
c. Tư sản.
d. Vô sản.
"
"U02-Q1032-QuangBT::","Hội nghị Trung ương 8 (5-1941) đã giương cao ngọn cờ gì (?) nhấn mạnh đó là “nhiệm vụ bức thiết nhất”?
Select one:
a. Phản phong.
b. chống đế quốc.
c. Chống tư bản.
d. Giải phóng dân tộc.
"
"U02-Q1036-QuangBT::","Nguyễn Ái Quốc phân tích, Phàm làm việc gì cũng vậy, bất kỳ lớn bé, bất kỳ khó dễ, nếu không ra sức thì chắc không thành công…Muốn làm cách mạng thì phải thế nào?
Select one or more:
a. Đồng tâm, đồng tính.
b. Đồng sức.
c. Phải biết cách làm.
d. Bền gan, đồng chí.
e. Đồng lòng và quyết tâm.
"
"U02-Q1037-QuangBT::","Muốn làm cách mệnh, theo Hồ Chí Minh, trước phải làm cho dân giác ngộ, phải giảng dạy cái gì cho dân hiểu?
Select one or more:
a. Khoa học.
b. Lý luận.
c. Cách mạng
d. Chữ nghĩa.
e. Chủ nghĩa.
"
"U02-Q1038-QuangBT::","Theo Hồ Chí Minh, Đảng Cộng sản Việt Nam một chính Đảng của ai?
Select one or more:
a. Nhân dân lao động.
b. Dân tộc Việt Nam.
c. Người cần lao.
d. Giai cấp công nhân.
e. Những người vô sản.
"
"U02-Q1039-QuangBT::","Theo Hồ Chí Minh, khi chủ nghĩa tư bản chuyển sang giai đoạn độc quyền, thì vấn đề gì (?) là yêu cầu bức thiết. Đó là nguyên nhân thế nào (?) dẫn tới những cuộc chiến tranh xâm lược thuộc địa
Select one or more:
a. Thị trường.
b. Gián tiếp.
c. Sâu xa.
d. Thuộc địa.
e. Trực tiếp.
"
"U03-Q1001-QuangBT::","Theo quan điểm của Hồ Chí Minh thì bước phát triển tất yếu ở Việt Nam sau khi đã giành được độc lập theo con đường cách mạng vô sản là:
Select one:
a. Phát triển kinh tế xã hội.
b. Tiến hành công nghiệp hóa.
c. Diệt giặc đói, giặc dốt.
d. Tiến lên chủ nghĩa xã hội.
"
"U03-Q1002-QuangBT::","Hồ Chí Minh đã khẳng định: “Chỉ có chủ nghĩa cộng sản mới cứu nhân loại…” vào năm nào của thế kỷ XIX?
Select one:
a. 1918.
b. 1920.
c. 1925.
d. 1915.
"
"U03-Q1003-QuangBT::","Hồ Chí Minh tiếp thu lý luận về chủ nghĩa xã hội khoa học của lý luận Mác – Lênin trước hết từ:
Select one:
a. Khát vọng tiến lên chủ nghĩa xã hội.
b. Tình yêu với chủ nghĩa xã hội.
c. Khát vọng giải phóng dân tộc.
d. Yêu mến Lênin.
"
"U03-Q1004-QuangBT::","Hồ Chí Minh tìm thấy sự thống nhất biện chứng của giải phóng dân tộc với giải phóng xã hội và:
Select one:
a. Giải phóng giai cấp.
b. Công nhân, nông dân.
c. Giải phóng con người.
"
"U03-Q1005-QuangBT::","Hồ Chí Minh giải quyết quan hệ cá nhân với xã hội theo quan điểm: sự phát triển tự do của mỗi người là điều kiện cho sự phát triển tự do của tất cả mọi người là tiếp cận chủ nghĩa xã hội từ:
Select one:
a. Vì nhân dân.
b. Vì con người.
c. Lòng nhân đạo.
d. Phương diện đạo đức.
"
"U03-Q1006-QuangBT::","Trong cách tiếp cận về chủ nghĩa xã hội, bao trùm lên tất cả là Hồ Chí Minh tiếp cận chủ nghĩa xã hội từ:
Select one:
a. Độc lập, tự do.
b. Lợi ích.
c. Văn hoá.
d. Hạnh phúc con người.
"
"U03-Q1007-QuangBT::","Theo Hồ Chí Minh, trong chủ nghĩa xã hội ở Việt Nam văn hóa có quan hệ thế nào với chính trị, kinh tế?
Select one:
a. Tích cực.
b. Phụ thuộc.
c. Biện chứng.
d. Tùy thuộc.
"
"U03-Q1008-QuangBT::","Theo Hồ Chí Minh, xây dựng chủ nghĩa xã hội cũng là quá trình kết tinh, kế thừa phát triển những giá trị gì của dân tộc Việt Nam?
Select one:
a. Tinh thần.
b. Yêu nước.
c. Tư tưởng.
d. Văn hóa.
"
"U03-Q1009-QuangBT::","Theo Hồ Chí Minh, độc lập dân tộc và chủ nghĩa xã hội gắn liền với nhau là yếu tố gì (?) của dân tộc Việt Nam mà nhân dân ta đã tuân theo?
Select one:
a. Khát vọng.
b. Quy luật phát triển.
c. Nguyện vọng.
d. Nhu cầu.
"
"U03-Q1010-QuangBT::","Thực tiễn cho chúng ta thấy, độc lập dân tộc là điều kiện gì để thực hiện chủ nghĩa xã hội?
Select one:
a. Cần thiết.
b. Nguyên nhân.
c. Tiên quyết.
d. Kết quả.
"
"U03-Q1011-QuangBT::","Theo Hồ Chí Minh, xây dựng chủ nghĩa xã hội thành công là thế nào (?) với việc đảm bảo vững chắc, độc lập dân tộc?
Select one:
a. Kết quả.
b. Thành quả.
c. Điều kiện.
d. Động lực.
"
"U03-Q1013-QuangBT::","Hồ Chí Minh cho rằng mọi thiết chế, cơ cấu xã hội trong chủ nghĩa xã hội, chủ nghĩa cộng sản đều nhằm tới mục tiêu giải phóng:
Select one:
a. Đồng bào.
b. Dân tộc.
c. Dân mình.
d. Con người.
"
"U03-Q1015-QuangBT::","Trong quan niệm chủ nghĩa xã hội, khi đề cập về kinh tế, Hồ Chí Minh thường nhấn mạnh yếu tố:
Select one:
a. Quan hệ sản xuất.
b. Chế độ sở hữu.
c. Công bằng.
d. Lực lượng sản xuất.
"
"U03-Q1016-QuangBT::","Trong quan niệm chủ nghĩa xã hội, khi đề cập về lĩnh vực chính trị, Người thường nhấn mạnh:
Select one:
a. Chế độ dân chủ.
b. Nhà nước.
c. Quan điểm giai cấp.
d. Liên minh công nông.
"
"U03-Q1017-QuangBT::","“Làm sao cho nước ta được hoàn toàn độc lập, dân ta được hoàn toàn tự do, đồng bào ta ai cũng có cơm ăn áo mặc, ai cũng được học hành” là quan niệm của Hồ Chí Minh về chủ nghĩa xã hội bằng cách nhấn mạnh đặc trưng gì của chủ nghĩa xã hội cho nhân?
Select one:
a. Vật chất.
b. Vì lợi ích.
c. Kinh tế.
d. Nhu cầu.
"
"U03-Q1018-QuangBT::","Theo Hồ Chí Minh, động lực xây dựng chủ nghĩa xã hội ở Việt Nam, sức mạnh tổng hợp được sử dụng và phát huy đó là sức mạnh toàn dân tộc kết hợp với:
Select one:
a. Khoa học kỹ thuật.
b. Khoa học công nghệ.
c. Lãnh đạo của Đảng.
d. Sức mạnh thời đại.
"
"U03-Q1020-QuangBT::","Theo Hồ Chí Minh, chủ nghĩa xã hội là một xã hội có nền kinh tế phát triển dựa trên cơ sở năng suất:
Select one:
a. Sản xuất cao.
b. Lao động xã hội cao.
c. Lao động cao.
d. Lao động tăng.
"
"U03-Q1021-QuangBT::","Hồ Chí Minh đã xác định các mục tiêu cụ thể của chủ nghĩa xã hội trên tất cả các linh vực của đời sống xã hội, trong đó chế độ chính trị:
Select one or more:
a. Phải do giai cấp công nhân lãnh đạo.
b. Nhà nước là của dân, do dân và vì dân.
c. Do nhân dân lao động làm chủ.
d. Do liên minh công – nông làm chủ.
"
"U03-Q1022-QuangBT::","Hồ Chí Minh đã xác định các mục tiêu cụ thể của chủ nghĩa xã hội trong đó có một nền kinh tế xã hội chủ nghĩa với công nghiệp và nông nghiệp hiện đại, khoa học và kỹ thuật tiên tiến:
Select one or more:
a. Lao động xã hội không còn bị bóc lột.
b. Kiểu bóc lột theo chủ nghĩa tư bản phải xóa ngay.
c. Cách bóc lột theo chủ nghĩa tư bản được xóa bỏ dần.
d. Xóa bỏ cách bóc lột như chủ nghĩa tư bản.
"
"U03-Q1023-QuangBT::","Hồ Chí Minh đã xác định về bản chất của nền văn hoá, phải xã hội chủ nghĩa về nội dung. Để có một nền văn hoá như thế ta phải:
Select one or more:
a. giữ dìn vốn cũ quý báu của dân tộc.
b. Học tập văn hoá tiên tiến của thế giới.
c. phát huy vốn cũ qúy báu của dân tộc.
d. Học hỏi khoa học kỹ thuật của thế giới.
"
"U03-Q1024-QuangBT::","Hồ Chí Minh đã xác định, phương châm xây dựng nền văn hoá mới. Văn hóa phải đáp ứng được mặt giải trí:
Select one or more:
a. Nâng cao trình độ tay nghề.
b. Phải gắn liền với lao động sản xuất.
c. Giáo dục thanh niên.
d. Nâng cao tri thức của quần chúng.
"
"U03-Q1025-QuangBT::","Theo Hồ Chí Minh động lực là tất cả những nhân tố góp phần thúc đẩy sự phát triển kinh tế - xã hội. động lực con người là:
Select one or more:
a. Với những người lao động.
b. Sự kết hợp cá nhân.
c. Kết hợp tập thể.
d. Kết hợp cái chung và riêng.
e. với xã hội.
"
"U03-Q1026-QuangBT::","Theo Hồ Chí Minh, đặc điểm lớn nhất của ta khi bước vào thời kỳ quá độ là từ một nước thế nào (?) tiến lên chủ nghĩa xã hội thế nào?
Select one or more:
a. Nông nghiệp lạc hậu.
b. Để dân giàu nước mạnh.
c. Trải qua phát triển tư bản.
d. Thuộc địa.
e. Không phải kinh qua giai đoạn phát triển tư bản chủ nghĩa.
"
"U03-Q1027-QuangBT::","Theo Hồ Chí Minh, mâu thuẫn cơ bản của thời kỳ quá độ lên chủ nghĩa xã hội  ở Việt Nam là mâu thuẫn giữa hai yếu tố nào?
Select one or more:
a. Địa chủ, phong kiến.
b. Nông dân Việt Nam.
c. Thực trạng kinh tế - xã hội quá thấp kém của nước ta.
d. Nhu cầu phát triển cao của đất nước theo xu hướng tiến bộ.
e. Bọn phản động.
f. Nhân dân lao động.
"
"U03-Q1028-QuangBT::","Nội dung xây dựng chủ nghĩa xã hội ở Việt Nam là toàn diện với ba nhiệm vụ cụ thể thể hiện trong các lĩnh vực. Trong lĩnh vực chính trị, nội dung quan trọng nhất là phải giữ vững và phát huy:
Select one:
a. Vai trò làm chủ của nhân dân.
b. Vai trò đội ngũ cán bộ.
c. Vai trò lãnh đạo của Đảng.
d. Vai trò liên minh công, nông.
e. Chuyên chính vô sản.
"
"U03-Q1029-QuangBT::","Nội dung xây dựng chủ nghĩa xã hội ở Việt Nam là toàn diện với ba nhiệm vụ cụ thể thể hiện trong các lĩnh vực. Trong nội dung kinh tế là xây dựng:
Select one or more:
a. Văn hóa, giáo dục
b. Kiến trúc thượng tằng.
c. Cơ chế quản lý kinh tế.
d. Lực lượng sản xuất.
e. Cơ sở hạ tầng.
"
"U03-Q1030-QuangBT::","Ở nước ta, ai là người đầu tiên chủ trương phát triển cơ cấu kinh tế nhiều thành phần?
Select one:
a. Lê Duẩn.
b. Nguyễn Văn Linh.
c. Trường Chinh.
d. Hồ Chí Minh.
"
"U04-Q1002-QuangBT::","Theo Hồ Chí Minh, vai trò lãnh đạo của giai cấp công nhân Việt Nam trong sắp xếp lực lượng cách mạng không phải do yếu tố nào của lực lượng đó quyết định?
Select one:
a. Số lượng.
b. Sức mạnh.
c. Điều kiện.
d. Trình độ.
"
"U04-Q1003-QuangBT::","Hồ Chí Minh đã đánh giá cao vị trí, vai trò của giai cấp này ở  Việt Nam trong sắp xếp lực lượng cách mạng, Người đã khẳng định, gánh trách nhiệm đánh đổ chủ nghĩa tư bản và đế quốc, để gây dựng một xã hội mới ở Việt Nam là giai cấp nào?
Select one:
a. Nông dân.
b. Liên minh công-nông.
c. Công nhân.
d. Công-nông.
"
"U04-Q1004-QuangBT::","Theo Hồ Chí Minh, giai cấp công nhân Việt Nam giữ vai trò lãnh đạo cách mạng Việt Nam còn là vì họ có:
Select one:
a. Văn hóa cao hơn.
b. Chủ nghĩa Mác-Lênin.
c. Truyền thống đấu tranh.
d. Lòng yêu nước cao.
"
"U04-Q1005-QuangBT::","Phong trào nào được Hồ Chí Minh coi là một yếu tố kết hợp dẫn đến việc hình thành Đảng Cộng sản Việt Nam vì nó có vị trí, vai trò cực kỳ to lớn trong quá tình phát triển của dân tộc Việt Nam?
Select one:
a. Yêu nước.
b. Nông dân.
c. Công nhân.
d. Phật giáo.
"
"U04-Q1006-QuangBT::","Theo Hồ Chí Minh, phong trào nào đã trở thành giá trị văn hoá tốt đẹp nhất của dân tộc Việt Nam?
Select one:
a. Yêu nước.
b. Xây dựng văn hóa.
c. Công nhân.
d. Nông dân.
"
"U04-Q1007-QuangBT::","Phong trào công nhân kết hợp được với phong trào yêu nước vì có mục tiêu chung là:
Select one:
a. Dân chủ.
b. Giải phóng dân tộc.
c. Tự do.
d. Lên chủ nghĩa xã hội.
"
"U04-Q1008-QuangBT::","Cơ sở của vấn đề kết hợp ngay từ đầu phong trào yêu nước và công nhân là do xã hội nước ta:
Select one:
a. Ngèo, bị đế quốc bóc lột.
b. Có truyền thống văn hoá.
c. Tồn tại hai mâu thuẫn cơ bản.
d. Bị đế quốc Pháp thống trị.
"
"U04-Q1009-QuangBT::","Phong trào nông dân kết hợp được với phong trào công nhân vì giai cấp nông dân và giai cấp công nhân là bạn:
Select one:
a. Bình đẳng.
b. Đồng minh tự nhiên.
c. Đồng minh.
d. Cùng làm cách mạng.
"
"U04-Q1011-QuangBT::","Theo Hồ Chí Minh, trong cách mạng, lực lượng công nhân và nhân dân lao động là rất to lớn, vô cùng vô tận. Nhưng lực lượng ấy cần có Đảng lãnh đạo:
Select one:
a. Thì khả năng sẽ thành công.
b. Mới có thể thắng lợi.
c. Mới chắc chắn thắng lợi. Thì có thể thành công.
"
"U04-Q1012-QuangBT::","Theo Hồ Chí Minh, trong cách mạng vô sản, giai cấp mà không có Đảng lãnh đạo thì:
Select one:
a. Khó làm cách mạng.
b. Ít khả năng thành công.
c. Không có cách mạng.
d. Không làm cách mạng được.
"
"U04-Q1013-QuangBT::","Sự ra đời, tồn tại và phát triển của Đảng Cộng sản Việt Nam phù hợp với quy luật phát triển của xã hội, vì Đảng:
Select one:
a. Là người lãnh đạo.
b. Giải phóng dân tộc.
c. Có mục tiêu cách mạng.
d. Không có mục đích tự thân.
"
"U04-Q1014-QuangBT::","Hồ Chí Minh đã kết luận, Đảng Cộng sản Việt Nam là Đảng của giai cấp công nhân, đồng thời là Đảng của:
Select one:
a. Việt Nam.
b. Dân tộc Việt Nam.
c. Trí thức Việt Nam.
d. Nông dân Việt Nam.
"
"U04-Q1015-QuangBT::","Năm 1957, Hồ Chí Minh đã khẳng định, Đảng là đội tiên phong của giai cấp công nhân, đồng thời cũng là đội tiên phong của:
Select one:
a. Công, nông.
b. Nông dân.
c. Công, nông, trí thức.
d. Dân tộc.
"
"U04-Q1016-QuangBT::","Quan điểm nhất quán của Hồ Chí Minh về bản chất giai cấp của Đảng là Đảng ta mang bản chất:
Select one:
a. Nhân dân.
b. Giai cấp công nhân.
c. Quần chúng.
d. Dân tộc Việt Nam.
"
"U04-Q1017-QuangBT::","Hồ Chí Minh khẳng định bản chất giai cấp của Đảng ta dựa trên cơ sở thấy rõ:
Select one:
a. Sức mạnh của giai cấp.
b. Số lượng của giai cấp.
c. Chất lượng của giai cấp.
d. Sứ mệnh lịch sử của giai cấp.
"
"U04-Q1018-QuangBT::","Nội dung quy định bản chất giai cấp của Đảng không phải chỉ là ở số lượng đảng viên xuất thân mà là ở:
Select one:
a. Nền tảng lý luận, tư tưởng.
b. Chất lượng tư tưởng.
c. Tính chiến đấu của Đảng.
d. Tính tổ chức của Đảng.
"
"U04-Q1021-QuangBT::","Theo Hồ Chí Minh bộ phận nào là gốc của cách mạng ?
Select one:
a. Công, nông, trí thức.
b. Công nhân.
c. Quần chúng.
d. Công, nông.
"
"U04-Q1022-QuangBT::","Theo Hồ Chí Minh, dân phải được thế nào thì mới trở thành lực lượng to lớn?
Select one:
a. Giác ngộ chính trị.
b. Tổ chức, được lãnh đạo.
c. Tập hợp lại.
d. Đủ ăn.
"
"U04-Q1025-QuangBT::","Theo Hồ Chí Minh, trong điều kiện đã giành được chính quyền, Đảng cầm quyền là Đảng có tác động thế nào với bộ máy nhà nước?
Select one:
a. Tiếp tục, trực tiếp lãnh đạo.
b. Trực tiếp điều hành.
c. Tham gia điều hành.
d. Trực tiếp nắm bộ máy.
"
"U04-Q1026-QuangBT::","Theo Hồ Chí Minh, phong trào yêu nước của trí thức Việt Nam là nhân tố quan trọng thúc đẩy sự kết hợp các yếu tố cho sự ra đời của Đảng Cộng sản Việt Nam vì trí thức là yếu tố nào (?) cho các phong trào yêu nước, thúc đẩy sự canh tân và chấn hưng đất nước?
Select one:
a. Người tham gia lãnh đạo.
b. Tinh thần cách mạng đến cùng.
c. Những “ngòi nổ”.
d. Tầng lớp lãnh đạo.
"
"U04-Q1027-QuangBT::","Trong Đường cách mệnh xuất bản 1927 Hồ Chí Minh khẳng định cách mệnh trước hết phải có Đảng cách mệnh. Sở dĩ như vậy vì những lý do gì?
Select one or more:
a. Đảng là lực lượng cách mạng to lớn.
b. Đảng là người chèo lái con thuyền cách mạng.
c. Ngoài thì liên lạc với dân tộc bị áp bức và vô sản giai cấp mọi nơi.
d. Trong thì vận động và tổ chức dân chúng.
"
"U04-Q1028-QuangBT::","Trong Đường cách mệnh xuất bản 1927 Hồ Chí Minh khẳng định cách mệnh trước hết phải có Đảng cách mệnh. Sở dĩ như vậy vì có Đảng mới đảm bảo cho:
Select one:
a. Nhân dân đoàn kết, đồng lòng.
b. Quần chúng khỏi lạc phương hướng.
c. Quần chúng có quyết tâm cách mạng.
d. Lợi ích của dân tộc.
"
"U04-Q1029-QuangBT::","Trong Đường cách mệnh, Hồ Chí Minh khẳng định cách mệnh trước hết phải có Đảng cách mệnh. Sở dĩ như vậy vì có Đảng để tổ chức và:
Select one:
a. Huấn luyện nhân dân thành thạo về quân sự.
b. Giáo dục nhân dân thành một đội quân thật mạnh.
c. Tạo ra mỗi người dân là một chiến sĩ.
d. Đào tạo người dân thành những người lính anh dũng.
"
"U04-Q1030-QuangBT::","Trong tư tưởng Hồ Chí Minh, cách mệnh trước hết phải có Đảng cách mệnh. Cách mạng thắng lợi rồi thì sao?
Select one:
a. Quần chúng vẫn cần có Đảng lãnh đạo.
b. Đảng trao quyền cho quần chúng nhân dân.
c. Đảng trở thành chính quyền Nhà nước.
d. Quyền lãnh đạo trao cho giai cấp công nhân và nhân dân lao động.
"
"U05-Q1001-QuangBT::","Cách mạng muốn thành công đến nơi, phải xây dựng được khối đại đoàn kết dân tộc, nên trong tư tưởng Hồ Chí Minh, đại đoàn kết dân tộc có ý nghĩa:
Select one:
a. Lớn với giành độc lập.
b. Cơ bản, xuyên suốt.
c. Lâu dài, xuyên suốt.
d. Hàng đầu, quan trong.
"
